,OBSPHYSOT
2036,-7.0
2037,-7.0
2038,-7.0
2039,-7.0
2040,-7.0
2041,-7.0
2042,-7.0
2043,-7.0
2044,-7.0
2045,-7.0
2046,-7.0
2047,-7.0
2048,-7.0
2049,-7.0
2050,-7.0
2051,-7.0
2052,-7.0
2053,-7.0
2054,-7.0
2055,-7.0
2056,-7.0
2057,-7.0
2058,-7.0
2059,-7.0
2060,-7.0
2061,-7.0
2062,-7.0
2063,-7.0
2064,-7.0
2065,-7.0
2066,-7.0
2067,-7.0
2068,-7.0
2069,-7.0
2070,-7.0
2071,-7.0
2072,-7.0
2073,-7.0
2074,-7.0
2075,-7.0
2076,-7.0
2077,-7.0
2078,-7.0
2079,-7.0
2080,-7.0
2081,-7.0
2082,-7.0
2083,-7.0
2084,-7.0
2085,-7.0
2086,-7.0
2087,-7.0
2088,-7.0
2089,-7.0
2090,-7.0
2091,-7.0
2092,-7.0
2093,-7.0
2094,-7.0
2095,-7.0
2096,-7.0
2097,-7.0
2098,-7.0
2099,-7.0
2100,-7.0
2101,-7.0
2102,-7.0
2103,-7.0
2104,-7.0
2105,-7.0
2106,-7.0
2107,-7.0
2108,-7.0
2109,-7.0
2110,-7.0
2111,-7.0
2112,-7.0
2113,-7.0
2114,-7.0
2115,-7.0
2116,-7.0
2117,-7.0
2118,-7.0
2119,-7.0
2120,-7.0
2121,-7.0
2122,-7.0
2123,-7.0
2124,-7.0
2125,-7.0
2126,-7.0
2127,-7.0
2128,-7.0
2129,-7.0
2130,-7.0
2131,-7.0
2132,-7.0
2133,-7.0
2134,-7.0
2135,-7.0
2136,-7.0
2137,-7.0
2138,-7.0
2139,-7.0
2140,-7.0
2141,-7.0
2142,-7.0
2143,-7.0
2144,-7.0
2145,-7.0
2146,-7.0
2147,-7.0
2148,-7.0
2149,-7.0
2150,-7.0
2151,-7.0
2152,-7.0
2153,-7.0
2154,-7.0
2155,-7.0
2156,-7.0
2157,-7.0
2158,-7.0
2159,-7.0
2160,-7.0
2161,-7.0
2162,-7.0
2163,-7.0
2164,-7.0
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,1.0
2346,1.0
2347,1.0
2348,1.0
2349,1.0
2350,1.0
2351,1.0
2352,1.0
2353,1.0
2354,1.0
2355,1.0
2356,1.0
2357,1.0
2358,1.0
2359,1.0
2360,1.0
2361,1.0
2362,1.0
2363,1.0
2364,1.0
2365,1.0
2366,1.0
2367,1.0
2368,1.0
2369,1.0
2370,1.0
2371,1.0
2372,1.0
2373,1.0
2374,1.0
2375,1.0
2376,1.0
2377,1.0
2378,1.0
2379,1.0
2380,1.0
2381,1.0
2382,1.0
2383,1.0
2384,1.0
2385,1.0
2386,1.0
2387,1.0
2388,1.0
2389,1.0
2390,1.0
2391,1.0
2392,1.0
2393,1.0
2394,1.0
2395,1.0
2396,1.0
2397,1.0
2398,1.0
2399,1.0
2400,1.0
2401,1.0
2402,1.0
2403,1.0
2404,1.0
2405,1.0
2406,1.0
2407,1.0
2408,1.0
2409,1.0
2410,1.0
2411,1.0
2412,1.0
2413,1.0
2414,1.0
2415,1.0
2416,1.0
2417,1.0
2418,1.0
2419,1.0
2420,1.0
2421,1.0
2422,1.0
2423,1.0
2424,1.0
2425,1.0
2426,1.0
2427,1.0
2428,1.0
2429,1.0
2430,1.0
2431,1.0
2432,1.0
2433,1.0
2434,1.0
2435,1.0
2436,1.0
2437,1.0
2438,1.0
2439,1.0
2440,1.0
2441,1.0
2442,1.0
2443,1.0
2444,1.0
2445,1.0
2446,1.0
2447,1.0
2448,1.0
2449,1.0
2450,1.0
2451,1.0
2452,1.0
2453,1.0
2454,1.0
2455,1.0
2456,1.0
2457,1.0
2458,1.0
2459,1.0
2460,1.0
2461,1.0
2462,1.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,1.0
2473,1.0
2474,1.0
2475,1.0
2476,1.0
2477,1.0
2478,1.0
2479,1.0
2480,1.0
2481,1.0
2482,1.0
2483,1.0
2484,1.0
2485,1.0
2486,1.0
2487,1.0
2488,1.0
2489,1.0
2490,1.0
2491,1.0
2492,1.0
2493,1.0
2494,1.0
2495,1.0
2496,1.0
2497,1.0
2498,1.0
2499,1.0
2500,1.0
2501,1.0
2502,1.0
2503,1.0
2504,1.0
2505,1.0
2506,1.0
2507,1.0
2508,1.0
2509,1.0
2510,1.0
2511,1.0
2512,1.0
2513,1.0
2514,1.0
2515,1.0
2516,1.0
2517,1.0
2518,1.0
2519,1.0
2520,1.0
2521,1.0
2522,1.0
2523,1.0
2524,1.0
2525,1.0
2526,1.0
2527,1.0
2528,1.0
2529,1.0
2530,1.0
2531,1.0
2532,1.0
2533,1.0
2534,1.0
2535,1.0
2536,1.0
2537,1.0
2538,-7.0
2539,-7.0
2540,-7.0
2541,-7.0
2542,-7.0
2543,-7.0
2544,-7.0
2545,-7.0
2546,-7.0
2547,-7.0
2548,-7.0
2549,-7.0
2550,-7.0
2551,-7.0
2552,-7.0
2553,-7.0
2554,-7.0
2555,-7.0
2556,-7.0
2557,-7.0
2558,-7.0
2559,-7.0
2560,-7.0
2561,-7.0
2562,-7.0
2563,-7.0
2564,-7.0
2565,-7.0
2566,-7.0
2567,-7.0
2568,-7.0
2569,-7.0
2570,-7.0
2571,-7.0
2572,-7.0
2573,-7.0
2574,-7.0
2575,-7.0
2576,-7.0
2577,-7.0
2578,-7.0
2579,-7.0
2580,-7.0
2581,-7.0
2582,-7.0
2583,-7.0
2584,-7.0
2585,-7.0
2586,-7.0
2587,-7.0
2588,-7.0
2589,-7.0
2590,-7.0
2591,-7.0
2592,-7.0
2593,-7.0
2594,-7.0
2595,-7.0
2596,-7.0
2597,-7.0
2598,-7.0
2599,-7.0
2600,-7.0
2601,-7.0
2602,-7.0
2603,-7.0
2604,-7.0
2605,-7.0
2606,-7.0
2607,-7.0
2608,-7.0
2609,-7.0
2610,-7.0
2611,-7.0
2612,-7.0
2613,-7.0
2614,-7.0
2615,-7.0
2616,-7.0
2617,-7.0
2618,-7.0
2619,-7.0
2620,-7.0
2621,-7.0
2622,-7.0
2623,-7.0
2624,-7.0
2625,-7.0
2626,-7.0
2627,-7.0
2628,-7.0
2629,-7.0
2630,-7.0
2631,-7.0
2632,-7.0
2633,-7.0
2634,-7.0
2635,-7.0
2636,-7.0
2637,-7.0
2638,-7.0
2639,-7.0
2640,-7.0
2641,-7.0
2642,-7.0
2643,-7.0
2644,-7.0
2645,-7.0
2646,-7.0
2647,-7.0
2648,-7.0
2649,-7.0
2650,-7.0
2651,-7.0
2652,-7.0
2653,-7.0
2654,-7.0
2655,-7.0
2656,-7.0
2657,-7.0
2658,-7.0
2659,-7.0
2660,-7.0
2661,-7.0
2662,-7.0
2663,-7.0
2664,-7.0
2665,-7.0
2666,-7.0
2667,-7.0
2668,-7.0
2669,-7.0
2670,-7.0
2671,-7.0
2672,-7.0
2673,-7.0
2674,-7.0
2675,-7.0
2676,-7.0
2677,-7.0
2678,-7.0
2679,-7.0
2680,-7.0
2681,-7.0
2682,-7.0
2683,-7.0
2684,-7.0
2685,-7.0
2686,-7.0
2687,-7.0
2688,-7.0
2689,-7.0
2690,-7.0
2691,-7.0
2692,-7.0
2693,-7.0
2694,-7.0
2695,-7.0
2696,-7.0
2697,-7.0
2698,-7.0
2699,-7.0
2700,-7.0
2701,-7.0
2702,-7.0
2703,-7.0
2704,-7.0
2705,-7.0
2706,-7.0
2707,-7.0
2708,-7.0
2709,-7.0
2710,-7.0
2711,-7.0
2712,-7.0
2713,-7.0
2714,-7.0
2715,-7.0
2716,-7.0
2717,-7.0
2718,-7.0
2719,-7.0
2720,-7.0
2721,-7.0
2722,-7.0
2723,-7.0
2724,-7.0
2725,-7.0
2726,-7.0
2727,-7.0
2728,-7.0
2729,-7.0
2730,-7.0
2731,-7.0
2732,-7.0
2733,-7.0
2734,-7.0
2735,-7.0
2736,-7.0
2737,-7.0
2738,-7.0
2739,-7.0
2740,-7.0
2741,-7.0
2742,-7.0
2743,-7.0
2744,-7.0
2745,-7.0
2746,-7.0
2747,-7.0
2748,-7.0
2749,-7.0
2750,-7.0
2751,-7.0
2752,-7.0
2753,-7.0
2754,-7.0
2755,-7.0
2756,-7.0
2757,-7.0
2758,-7.0
2759,-7.0
2760,-7.0
2761,-7.0
2762,-7.0
2763,1.0
2764,1.0
2765,1.0
2766,1.0
2767,1.0
2768,1.0
2769,1.0
2770,1.0
2771,1.0
2772,1.0
2773,1.0
2774,1.0
2775,1.0
2776,1.0
2777,1.0
2778,1.0
2779,1.0
2780,1.0
2781,1.0
2782,1.0
2783,1.0
2784,1.0
2785,1.0
2786,1.0
2787,1.0
2788,1.0
2789,1.0
2790,1.0
2791,1.0
2792,1.0
2793,1.0
2794,1.0
2795,1.0
2796,1.0
2797,1.0
2798,1.0
2799,1.0
2800,1.0
2801,1.0
2802,1.0
2803,1.0
2804,1.0
2805,1.0
2806,1.0
2807,1.0
2808,1.0
2809,1.0
2810,1.0
2811,1.0
2812,1.0
2813,1.0
2814,1.0
2815,1.0
2816,1.0
2817,1.0
2818,1.0
2819,1.0
2820,1.0
2821,1.0
2822,1.0
2823,1.0
2824,1.0
2825,1.0
2826,1.0
2827,1.0
2828,1.0
2829,1.0
2830,1.0
2831,1.0
2832,1.0
2833,1.0
2834,1.0
2835,1.0
2836,1.0
2837,1.0
2838,1.0
2839,1.0
2840,1.0
2841,1.0
2842,1.0
2843,1.0
2844,1.0
2845,1.0
2846,1.0
2847,1.0
2848,1.0
2849,1.0
2850,1.0
2851,1.0
2852,1.0
2853,1.0
2854,1.0
2855,1.0
2856,1.0
2857,1.0
2858,1.0
2859,1.0
2860,1.0
2861,1.0
2862,1.0
2863,1.0
2864,1.0
2865,1.0
2866,1.0
2867,1.0
2868,1.0
2869,1.0
2870,1.0
2871,1.0
2872,1.0
2873,1.0
2874,1.0
2875,1.0
2876,1.0
2877,1.0
2878,1.0
2879,1.0
2880,1.0
2881,1.0
2882,1.0
2883,1.0
2884,1.0
2885,1.0
2886,1.0
2887,1.0
2888,1.0
2889,1.0
2890,1.0
2891,1.0
2892,1.0
2893,1.0
2894,1.0
2895,1.0
2896,1.0
2897,1.0
2898,1.0
2899,1.0
2900,1.0
2901,1.0
2902,1.0
2903,1.0
2904,1.0
2905,1.0
2906,1.0
2907,1.0
2908,1.0
2909,1.0
2910,1.0
2911,1.0
2912,1.0
2913,1.0
2914,1.0
2915,1.0
2916,1.0
2917,1.0
2918,1.0
2919,1.0
2920,1.0
2921,1.0
2922,1.0
2923,1.0
2924,1.0
2925,1.0
2926,1.0
2927,1.0
2928,1.0
2929,1.0
2930,1.0
2931,1.0
2932,1.0
2933,1.0
2934,1.0
2935,1.0
2936,1.0
2937,1.0
2938,1.0
2939,1.0
2940,1.0
2941,1.0
2942,1.0
2943,1.0
2944,1.0
2945,1.0
2946,1.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,0.0
2961,0.0
2962,0.0
2963,0.0
2964,0.0
2965,0.0
2966,0.0
2967,0.0
2968,0.0
2969,0.0
2970,0.0
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,0.0
2983,0.0
2984,0.0
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,0.0
2991,0.0
2992,0.0
2993,0.0
2994,0.0
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,0.0
3007,0.0
3008,0.0
3009,0.0
3010,0.0
3011,0.0
3012,0.0
3013,0.0
3014,0.0
3015,0.0
3016,0.0
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,0.0
3033,0.0
3034,0.0
3035,0.0
3036,0.0
3037,0.0
3038,0.0
3039,0.0
3040,0.0
3041,0.0
3042,0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,0.0
3055,0.0
3056,0.0
3057,0.0
3058,0.0
3059,0.0
3060,0.0
3061,0.0
3062,0.0
3063,0.0
3064,0.0
3065,0.0
3066,0.0
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,0.0
3080,0.0
3081,0.0
3082,0.0
3083,0.0
3084,0.0
3085,0.0
3086,0.0
3087,0.0
3088,0.0
3089,0.0
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.0
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.0
3113,0.0
3114,0.0
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.0
3127,0.0
3128,0.0
3129,0.0
3130,0.0
3131,0.0
3132,0.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.0
3139,1.0
3140,1.0
3141,1.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,0.0
3176,0.0
3177,0.0
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,0.0
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,0.0
3200,0.0
3201,0.0
3202,0.0
3203,0.0
3204,0.0
3205,0.0
3206,0.0
3207,0.0
3208,0.0
3209,0.0
3210,0.0
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,0.0
3223,0.0
3224,0.0
3225,0.0
3226,0.0
3227,0.0
3228,0.0
3229,0.0
3230,0.0
3231,0.0
3232,0.0
3233,0.0
3234,-7.0
3235,-7.0
3236,-7.0
3237,-7.0
3238,-7.0
3239,-7.0
3240,-7.0
3241,-7.0
3242,-7.0
3243,-7.0
3244,-7.0
3245,-7.0
3246,-7.0
3247,-7.0
3248,-7.0
3249,-7.0
3250,-7.0
3251,-7.0
3252,-7.0
3253,-7.0
3254,-7.0
3255,-7.0
3256,-7.0
3257,-7.0
3258,-7.0
3259,-7.0
3260,-7.0
3261,-7.0
3262,-7.0
3263,-7.0
3264,-7.0
3265,-7.0
3266,-7.0
3267,-7.0
3268,-7.0
3269,-7.0
3270,-7.0
3271,-7.0
3272,-7.0
3273,-7.0
3274,-7.0
3275,-7.0
3276,-7.0
3277,-7.0
3278,-7.0
3279,-7.0
3280,-7.0
3281,-7.0
3282,-7.0
3283,-7.0
3284,-7.0
3285,-7.0
3286,-7.0
3287,-7.0
3288,-7.0
3289,-7.0
3290,-7.0
3291,-7.0
3292,-7.0
3293,-7.0
3294,-7.0
3295,-7.0
3296,-7.0
3297,-7.0
3298,-7.0
3299,-7.0
3300,-7.0
3301,-7.0
3302,-7.0
3303,-7.0
3304,-7.0
3305,-7.0
3306,-7.0
3307,-7.0
3308,-7.0
3309,-7.0
3310,-7.0
3311,-7.0
3312,-7.0
3313,-7.0
3314,-7.0
3315,-7.0
3316,-7.0
3317,-7.0
3318,-7.0
3319,-7.0
3320,-7.0
3321,-7.0
3322,-7.0
3323,-7.0
3324,-7.0
3325,-7.0
3326,-7.0
3327,-7.0
3328,-7.0
3329,-7.0
3330,-7.0
3331,-7.0
3332,-7.0
3333,-7.0
3334,-7.0
3335,-7.0
3336,-7.0
3337,-7.0
3338,-7.0
3339,-7.0
3340,-7.0
3341,-7.0
3342,-7.0
3343,-7.0
3344,-7.0
3345,-7.0
3346,-7.0
3347,-7.0
3348,-7.0
3349,-7.0
3350,-7.0
3351,-7.0
3352,-7.0
3353,-7.0
3354,-7.0
3355,-7.0
3356,-7.0
3357,-7.0
3358,-7.0
3359,-7.0
3360,-7.0
3361,-7.0
3362,-7.0
3363,-7.0
3364,-7.0
3365,-7.0
3366,-7.0
3367,-7.0
3368,-7.0
3369,-7.0
3370,-7.0
3371,-7.0
3372,-7.0
3373,-7.0
3374,-7.0
3375,-7.0
3376,-7.0
3377,-7.0
3378,-7.0
3379,-7.0
3380,-7.0
3381,-7.0
3382,-7.0
3383,-7.0
3384,-7.0
3385,-7.0
3386,-7.0
3387,-7.0
3388,-7.0
3389,-7.0
3390,-7.0
3391,-7.0
3392,-7.0
3393,-7.0
3394,-7.0
3395,-7.0
3396,-7.0
3397,-7.0
3398,-7.0
3399,-7.0
3400,-7.0
3401,-7.0
3402,-7.0
3403,-7.0
3404,-7.0
3405,-7.0
3406,-7.0
3407,-7.0
3408,-7.0
3409,-7.0
3410,-7.0
3411,-7.0
3412,-7.0
3413,-7.0
3414,-7.0
3415,-7.0
3416,-7.0
3417,-7.0
3418,-7.0
3419,-7.0
3420,-7.0
3421,-7.0
3422,-7.0
3423,-7.0
3424,-7.0
3425,-7.0
3426,-7.0
3427,-7.0
3428,-7.0
3429,-7.0
3430,-7.0
3431,-7.0
3432,-7.0
3433,-7.0
3434,-7.0
3435,-7.0
3436,-7.0
3437,-7.0
3438,-7.0
3439,-7.0
3440,-7.0
3441,-7.0
3442,-7.0
3443,-7.0
3444,-7.0
3445,-7.0
3446,-7.0
3447,-7.0
3448,-7.0
3449,-7.0
3450,-7.0
3451,-7.0
3452,-7.0
3453,-7.0
3454,-7.0
3455,-7.0
3456,-7.0
3457,-7.0
3458,-7.0
3459,-7.0
3460,-7.0
3461,-7.0
3462,-7.0
3463,-7.0
3464,-7.0
3465,-7.0
3466,-7.0
3467,-7.0
3468,-7.0
3469,-7.0
3470,-7.0
3471,-7.0
3472,-7.0
3473,-7.0
3474,-7.0
3475,-7.0
3476,-7.0
3477,-7.0
3478,-7.0
3479,-7.0
3480,-7.0
3481,-7.0
3482,-7.0
3483,-7.0
3484,-7.0
3485,-7.0
3486,-7.0
3487,-7.0
3488,-7.0
3489,-7.0
3490,-7.0
3491,-7.0
3492,-7.0
3493,-7.0
3494,-7.0
3495,-7.0
3496,-7.0
3497,-7.0
3498,-7.0
3499,-7.0
3500,-7.0
3501,-7.0
3502,-7.0
3503,-7.0
3504,-7.0
3505,-7.0
3506,-7.0
3507,-7.0
3508,-7.0
3509,-7.0
3510,-7.0
3511,-7.0
3512,-7.0
3513,-7.0
3514,-7.0
3515,-7.0
3516,-7.0
3517,-7.0
3518,-7.0
3519,-7.0
3520,-7.0
3521,-7.0
3522,-7.0
3523,-7.0
3524,-7.0
3525,-7.0
3526,-7.0
3527,-7.0
3528,-7.0
3529,-7.0
3530,0.0
3531,0.0
3532,0.0
3533,0.0
3534,0.0
3535,0.0
3536,0.0
3537,0.0
3538,0.0
3539,0.0
3540,0.0
3541,0.0
3542,0.0
3543,0.0
3544,0.0
3545,0.0
3546,0.0
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.0
3557,0.0
3558,0.0
3559,0.0
3560,0.0
3561,0.0
3562,0.0
3563,0.0
3564,0.0
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,0.0
3570,0.0
3571,0.0
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.0
3582,0.0
3583,0.0
3584,0.0
3585,0.0
3586,0.0
3587,0.0
3588,0.0
3589,0.0
3590,0.0
3591,0.0
3592,0.0
3593,0.0
3594,0.0
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.0
3605,0.0
3606,0.0
3607,0.0
3608,0.0
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,0.0
3614,0.0
3615,0.0
3616,0.0
3617,0.0
3618,0.0
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.0
3630,0.0
3631,0.0
3632,0.0
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,0.0
3640,0.0
3641,0.0
3642,0.0
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,0.0
3654,0.0
3655,0.0
3656,0.0
3657,0.0
3658,0.0
3659,0.0
3660,0.0
3661,0.0
3662,0.0
3663,0.0
3664,0.0
3665,0.0
3666,0.0
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.0
3675,0.0
3676,0.0
3677,0.0
3678,0.0
3679,0.0
3680,0.0
3681,0.0
3682,0.0
3683,0.0
3684,0.0
3685,0.0
3686,0.0
3687,0.0
3688,0.0
3689,0.0
3690,0.0
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.0
3701,0.0
3702,0.0
3703,0.0
3704,0.0
3705,0.0
3706,0.0
3707,0.0
3708,0.0
3709,0.0
3710,0.0
3711,0.0
3712,0.0
3713,0.0
3714,0.0
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.0
3726,0.0
3727,0.0
3728,0.0
3729,0.0
3730,0.0
3731,0.0
3732,0.0
3733,0.0
3734,0.0
3735,0.0
3736,0.0
3737,0.0
3738,0.0
3739,0.0
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,0.0
3751,0.0
3752,0.0
3753,0.0
3754,0.0
3755,0.0
3756,0.0
3757,0.0
3758,0.0
3759,0.0
3760,0.0
3761,0.0
3762,0.0
3763,0.0
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.0
3773,0.0
3774,0.0
3775,0.0
3776,0.0
3777,0.0
3778,0.0
3779,0.0
3780,0.0
3781,0.0
3782,0.0
3783,0.0
3784,0.0
3785,0.0
3786,0.0
3787,0.0
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,-7.0
3794,-7.0
3795,-7.0
3796,-7.0
3797,-7.0
3798,-7.0
3799,-7.0
3800,-7.0
3801,-7.0
3802,-7.0
3803,-7.0
3804,-7.0
3805,-7.0
3806,-7.0
3807,-7.0
3808,-7.0
3809,-7.0
3810,-7.0
3811,-7.0
3812,-7.0
3813,-7.0
3814,-7.0
3815,-7.0
3816,-7.0
3817,-7.0
3818,-7.0
3819,-7.0
3820,-7.0
3821,-7.0
3822,-7.0
3823,-7.0
3824,-7.0
3825,-7.0
3826,-7.0
3827,-7.0
3828,-7.0
3829,-7.0
3830,-7.0
3831,-7.0
3832,-7.0
3833,-7.0
3834,-7.0
3835,-7.0
3836,-7.0
3837,-7.0
3838,-7.0
3839,-7.0
3840,-7.0
3841,-7.0
3842,-7.0
3843,-7.0
3844,-7.0
3845,-7.0
3846,-7.0
3847,-7.0
3848,-7.0
3849,-7.0
3850,-7.0
3851,-7.0
3852,-7.0
3853,-7.0
3854,-7.0
3855,-7.0
3856,-7.0
3857,-7.0
3858,-7.0
3859,-7.0
3860,-7.0
3861,-7.0
3862,-7.0
3863,-7.0
3864,-7.0
3865,-7.0
3866,-7.0
3867,-7.0
3868,-7.0
3869,1.0
3870,1.0
3871,1.0
3872,1.0
3873,1.0
3874,1.0
3875,1.0
3876,1.0
3877,1.0
3878,1.0
3879,1.0
3880,1.0
3881,1.0
3882,1.0
3883,1.0
3884,1.0
3885,1.0
3886,1.0
3887,1.0
3888,1.0
3889,1.0
3890,1.0
3891,1.0
3892,1.0
3893,1.0
3894,1.0
3895,1.0
3896,1.0
3897,1.0
3898,1.0
3899,1.0
3900,1.0
3901,1.0
3902,1.0
3903,1.0
3904,1.0
3905,1.0
3906,1.0
3907,1.0
3908,1.0
3909,1.0
3910,1.0
3911,1.0
3912,1.0
3913,1.0
3914,1.0
3915,1.0
3916,1.0
3917,1.0
3918,1.0
3919,1.0
3920,1.0
3921,1.0
3922,1.0
3923,1.0
3924,1.0
3925,1.0
3926,1.0
3927,1.0
3928,1.0
3929,1.0
