,HOSPCODE
13938,164.0
13939,164.0
13940,164.0
13941,164.0
13942,164.0
13943,164.0
13944,164.0
13945,164.0
13946,164.0
13947,164.0
13948,164.0
13949,164.0
13950,164.0
13951,164.0
13952,164.0
13953,164.0
13954,164.0
13955,164.0
13956,164.0
13957,164.0
13958,164.0
13959,164.0
13960,164.0
13961,164.0
13962,164.0
13963,164.0
13964,164.0
13965,164.0
13966,164.0
13967,164.0
13968,164.0
13969,164.0
13970,164.0
13971,164.0
13972,164.0
13973,164.0
13974,164.0
13975,164.0
13976,164.0
13977,164.0
13978,164.0
13979,164.0
13980,164.0
13981,164.0
13982,164.0
13983,164.0
13984,164.0
13985,164.0
13986,164.0
13987,164.0
13988,164.0
13989,164.0
13990,164.0
13991,164.0
13992,165.0
13993,165.0
13994,165.0
13995,165.0
13996,165.0
13997,165.0
13998,165.0
13999,165.0
14000,165.0
14001,165.0
14002,166.0
14003,166.0
14004,166.0
14005,166.0
14006,166.0
14007,166.0
14008,166.0
14009,166.0
14010,166.0
14011,166.0
14012,166.0
14013,166.0
14014,166.0
14015,166.0
14016,166.0
14017,166.0
14018,166.0
14019,166.0
14020,166.0
14021,166.0
14022,166.0
14023,166.0
14024,166.0
14025,166.0
14026,166.0
14027,166.0
14028,166.0
14029,166.0
14030,166.0
14031,166.0
14032,166.0
14033,166.0
14034,166.0
14035,166.0
14036,166.0
14037,166.0
14038,166.0
14039,166.0
14040,166.0
14041,166.0
14042,166.0
14043,166.0
14044,166.0
14045,166.0
14046,166.0
14047,166.0
14048,166.0
14049,166.0
14050,166.0
14051,166.0
14052,166.0
14053,166.0
14054,166.0
14055,166.0
14056,166.0
14057,166.0
14058,166.0
14059,166.0
14060,166.0
14061,166.0
14062,166.0
14063,166.0
14064,166.0
14065,166.0
14066,166.0
14067,166.0
14068,166.0
14069,166.0
14070,166.0
14071,166.0
14072,166.0
14073,166.0
14074,166.0
14075,166.0
14076,166.0
14077,166.0
14078,166.0
14079,166.0
14080,166.0
14081,166.0
14082,166.0
14083,166.0
14084,166.0
14085,166.0
14086,166.0
14087,167.0
14088,167.0
14089,167.0
14090,167.0
14091,167.0
14092,167.0
14093,167.0
14094,167.0
14095,167.0
14096,167.0
14097,167.0
14098,167.0
14099,167.0
14100,167.0
14101,167.0
14102,167.0
14103,167.0
14104,167.0
14105,167.0
14106,167.0
14107,167.0
14108,167.0
14109,167.0
14110,167.0
14111,167.0
14112,167.0
14113,167.0
14114,167.0
14115,167.0
14116,167.0
14117,167.0
14118,167.0
14119,167.0
14120,167.0
14121,167.0
14122,167.0
14123,167.0
14124,167.0
14125,167.0
14126,167.0
14127,167.0
14128,167.0
14129,167.0
14130,167.0
14131,167.0
14132,167.0
14133,167.0
14134,167.0
14135,167.0
14136,167.0
14137,167.0
14138,167.0
14139,167.0
14140,167.0
14141,167.0
14142,167.0
14143,167.0
14144,167.0
14145,167.0
14146,167.0
14147,167.0
14148,167.0
14149,167.0
14150,167.0
14151,167.0
14152,167.0
14153,167.0
14154,167.0
14155,167.0
14156,167.0
14157,167.0
14158,167.0
14159,167.0
14160,167.0
14161,167.0
14162,167.0
14163,167.0
14164,167.0
14165,167.0
14166,167.0
14167,167.0
14168,167.0
14169,167.0
14170,167.0
14171,167.0
14172,167.0
14173,167.0
14174,167.0
14175,167.0
14176,167.0
14177,167.0
14178,167.0
14179,167.0
14180,167.0
14181,167.0
14182,167.0
14183,167.0
14184,167.0
14185,167.0
14186,167.0
14187,167.0
14188,167.0
14189,167.0
14190,167.0
14191,167.0
14192,167.0
14193,167.0
14194,167.0
14195,167.0
14196,167.0
14197,168.0
14198,168.0
14199,168.0
14200,168.0
14201,168.0
14202,168.0
14203,168.0
14204,168.0
14205,168.0
14206,168.0
14207,168.0
14208,168.0
14209,168.0
14210,168.0
14211,168.0
14212,168.0
14213,168.0
14214,168.0
14215,168.0
14216,168.0
14217,168.0
14218,168.0
14219,168.0
14220,168.0
14221,168.0
14222,168.0
14223,168.0
14224,168.0
14225,168.0
14226,168.0
14227,168.0
14228,169.0
14229,169.0
14230,169.0
14231,169.0
14232,169.0
14233,169.0
14234,169.0
14235,169.0
14236,169.0
14237,169.0
14238,169.0
14239,169.0
14240,169.0
14241,169.0
14242,169.0
14243,169.0
14244,169.0
14245,169.0
14246,169.0
14247,169.0
14248,169.0
14249,169.0
14250,169.0
14251,169.0
14252,169.0
14253,169.0
14254,169.0
14255,169.0
14256,169.0
14257,169.0
14258,169.0
14259,169.0
14260,169.0
14261,169.0
14262,169.0
14263,169.0
14264,169.0
14265,169.0
14266,169.0
14267,169.0
14268,169.0
14269,169.0
14270,169.0
14271,169.0
14272,169.0
14273,169.0
14274,169.0
14275,169.0
14276,169.0
14277,169.0
14278,169.0
14279,169.0
14280,169.0
14281,169.0
14282,169.0
14283,169.0
14284,169.0
14285,169.0
14286,169.0
14287,169.0
14288,169.0
14289,169.0
14290,169.0
14291,169.0
14292,169.0
14293,169.0
14294,169.0
14295,169.0
14296,169.0
14297,169.0
14298,170.0
14299,170.0
14300,170.0
14301,170.0
14302,170.0
14303,170.0
14304,170.0
14305,170.0
14306,170.0
14307,170.0
14308,170.0
14309,170.0
14310,170.0
14311,170.0
14312,170.0
14313,170.0
14314,170.0
14315,170.0
14316,170.0
14317,170.0
14318,170.0
14319,170.0
14320,170.0
14321,170.0
14322,170.0
14323,170.0
14324,170.0
14325,170.0
14326,170.0
14327,170.0
14328,170.0
14329,170.0
14330,170.0
14331,170.0
14332,170.0
14333,170.0
14334,170.0
14335,170.0
14336,170.0
14337,170.0
14338,170.0
14339,170.0
14340,170.0
14341,170.0
14342,170.0
14343,170.0
14344,170.0
14345,170.0
14346,170.0
14347,170.0
14348,170.0
14349,170.0
14350,170.0
14351,170.0
14352,170.0
14353,170.0
14354,170.0
14355,170.0
14356,170.0
14357,170.0
14358,170.0
14359,170.0
14360,170.0
14361,170.0
14362,170.0
14363,170.0
14364,170.0
14365,170.0
14366,170.0
14367,170.0
14368,170.0
14369,170.0
14370,170.0
14371,170.0
14372,170.0
14373,170.0
14374,170.0
14375,170.0
14376,170.0
14377,170.0
14378,170.0
14379,170.0
14380,170.0
14381,170.0
14382,170.0
14383,170.0
14384,170.0
14385,170.0
14386,170.0
14387,170.0
14388,170.0
14389,170.0
14390,170.0
14391,170.0
14392,170.0
14393,170.0
14394,170.0
14395,170.0
14396,170.0
14397,171.0
14398,171.0
14399,171.0
14400,171.0
14401,171.0
14402,171.0
14403,171.0
14404,171.0
14405,171.0
14406,171.0
14407,171.0
14408,171.0
14409,171.0
14410,171.0
14411,171.0
14412,171.0
14413,171.0
14414,171.0
14415,171.0
14416,171.0
14417,171.0
14418,171.0
14419,171.0
14420,171.0
14421,171.0
14422,171.0
14423,171.0
14424,171.0
14425,171.0
14426,171.0
14427,171.0
14428,171.0
14429,171.0
14430,171.0
14431,171.0
14432,171.0
14433,171.0
14434,171.0
14435,171.0
14436,171.0
14437,171.0
14438,171.0
14439,171.0
14440,171.0
14441,171.0
14442,171.0
14443,171.0
14444,171.0
14445,171.0
14446,171.0
14447,171.0
14448,171.0
14449,171.0
14450,171.0
14451,171.0
14452,171.0
14453,171.0
14454,171.0
14455,171.0
14456,171.0
14457,171.0
14458,171.0
14459,171.0
14460,171.0
14461,171.0
14462,171.0
14463,171.0
14464,171.0
14465,171.0
14466,171.0
14467,171.0
14468,171.0
14469,171.0
14470,171.0
14471,171.0
14472,171.0
14473,171.0
14474,171.0
14475,171.0
14476,171.0
14477,171.0
14478,171.0
14479,171.0
14480,171.0
14481,171.0
14482,171.0
14483,171.0
14484,171.0
14485,171.0
14486,171.0
14487,171.0
14488,171.0
14489,171.0
14490,171.0
14491,171.0
14492,171.0
14493,171.0
14494,171.0
14495,171.0
14496,171.0
14497,171.0
14498,171.0
14499,171.0
14500,171.0
14501,171.0
14502,172.0
14503,172.0
14504,172.0
14505,172.0
14506,172.0
14507,172.0
14508,172.0
14509,172.0
14510,172.0
14511,172.0
14512,172.0
14513,172.0
14514,172.0
14515,172.0
14516,172.0
14517,172.0
14518,172.0
14519,172.0
14520,172.0
14521,172.0
14522,172.0
14523,172.0
14524,172.0
14525,172.0
14526,172.0
14527,172.0
14528,172.0
14529,172.0
14530,172.0
14531,172.0
14532,172.0
14533,172.0
14534,172.0
14535,172.0
14536,172.0
14537,172.0
14538,172.0
14539,172.0
14540,173.0
14541,173.0
14542,173.0
14543,173.0
14544,173.0
14545,173.0
14546,173.0
14547,173.0
14548,173.0
14549,173.0
14550,173.0
14551,173.0
14552,173.0
14553,173.0
14554,173.0
14555,173.0
14556,173.0
14557,173.0
14558,173.0
14559,173.0
14560,173.0
14561,173.0
14562,173.0
14563,173.0
14564,173.0
14565,173.0
14566,173.0
14567,173.0
14568,173.0
14569,173.0
14570,173.0
14571,173.0
14572,173.0
14573,173.0
14574,173.0
14575,173.0
14576,173.0
14577,174.0
14578,174.0
14579,174.0
14580,174.0
14581,174.0
14582,174.0
14583,174.0
14584,174.0
14585,174.0
14586,174.0
14587,174.0
14588,174.0
14589,174.0
14590,174.0
14591,174.0
14592,174.0
14593,174.0
14594,174.0
14595,174.0
14596,174.0
14597,174.0
14598,174.0
14599,174.0
14600,174.0
14601,174.0
14602,174.0
14603,174.0
14604,174.0
14605,174.0
14606,174.0
14607,174.0
14608,174.0
14609,174.0
14610,174.0
14611,174.0
14612,174.0
14613,174.0
14614,174.0
14615,174.0
14616,174.0
14617,174.0
14618,174.0
14619,174.0
14620,174.0
14621,174.0
14622,174.0
14623,174.0
14624,174.0
14625,174.0
14626,174.0
14627,174.0
14628,174.0
14629,174.0
14630,174.0
14631,174.0
14632,174.0
14633,174.0
14634,174.0
14635,174.0
14636,174.0
14637,174.0
14638,174.0
14639,174.0
14640,174.0
14641,174.0
14642,174.0
14643,174.0
14644,174.0
14645,174.0
14646,174.0
14647,174.0
14648,174.0
14649,174.0
14650,174.0
14651,174.0
14652,174.0
14653,174.0
14654,174.0
14655,174.0
14656,174.0
14657,174.0
14658,174.0
14659,174.0
14660,174.0
14661,174.0
14662,174.0
14663,174.0
14664,174.0
14665,174.0
14666,174.0
14667,174.0
14668,175.0
14669,175.0
14670,175.0
14671,175.0
14672,175.0
14673,175.0
14674,175.0
14675,175.0
14676,175.0
14677,175.0
14678,175.0
14679,175.0
14680,175.0
14681,175.0
14682,175.0
14683,175.0
14684,175.0
14685,175.0
14686,175.0
14687,175.0
14688,175.0
14689,175.0
14690,175.0
14691,175.0
14692,175.0
14693,175.0
14694,175.0
14695,175.0
14696,175.0
14697,175.0
14698,175.0
14699,175.0
14700,175.0
14701,175.0
14702,175.0
14703,175.0
14704,175.0
14705,175.0
14706,175.0
14707,175.0
14708,175.0
14709,175.0
14710,175.0
14711,175.0
14712,175.0
14713,175.0
14714,175.0
14715,175.0
14716,175.0
14717,175.0
14718,175.0
14719,175.0
14720,175.0
14721,175.0
14722,175.0
14723,175.0
14724,175.0
14725,175.0
14726,175.0
14727,175.0
14728,175.0
14729,175.0
14730,175.0
14731,175.0
14732,175.0
14733,175.0
14734,175.0
14735,175.0
14736,175.0
14737,175.0
14738,176.0
14739,176.0
14740,176.0
14741,176.0
14742,176.0
14743,176.0
14744,176.0
14745,176.0
14746,176.0
14747,176.0
14748,176.0
14749,176.0
14750,176.0
14751,176.0
14752,176.0
14753,176.0
14754,176.0
14755,176.0
14756,176.0
14757,176.0
14758,176.0
14759,176.0
14760,176.0
14761,176.0
14762,176.0
14763,176.0
14764,176.0
14765,176.0
14766,176.0
14767,176.0
14768,176.0
14769,176.0
14770,176.0
14771,176.0
14772,176.0
14773,176.0
14774,176.0
14775,176.0
14776,176.0
14777,176.0
14778,176.0
14779,176.0
14780,176.0
14781,176.0
14782,176.0
14783,176.0
14784,176.0
14785,176.0
14786,177.0
14787,177.0
14788,177.0
14789,177.0
14790,177.0
14791,177.0
14792,177.0
14793,177.0
14794,177.0
14795,177.0
14796,177.0
14797,177.0
14798,177.0
14799,177.0
14800,177.0
14801,177.0
14802,177.0
14803,177.0
14804,177.0
14805,177.0
14806,177.0
14807,177.0
14808,177.0
14809,177.0
14810,177.0
14811,177.0
14812,177.0
14813,177.0
14814,177.0
14815,177.0
14816,177.0
14817,177.0
14818,177.0
14819,177.0
14820,177.0
14821,177.0
14822,177.0
14823,177.0
14824,177.0
14825,177.0
14826,177.0
14827,177.0
14828,177.0
14829,177.0
14830,177.0
14831,177.0
14832,177.0
14833,177.0
14834,177.0
14835,177.0
14836,177.0
14837,177.0
14838,177.0
14839,177.0
14840,177.0
14841,177.0
14842,177.0
14843,177.0
14844,177.0
14845,177.0
14846,177.0
14847,177.0
14848,177.0
14849,177.0
14850,177.0
14851,177.0
14852,177.0
14853,177.0
14854,177.0
14855,177.0
14856,177.0
14857,177.0
14858,177.0
14859,177.0
14860,177.0
14861,177.0
14862,177.0
14863,177.0
14864,177.0
14865,177.0
14866,177.0
14867,177.0
14868,177.0
14869,177.0
14870,177.0
14871,177.0
14872,177.0
14873,177.0
14874,177.0
14875,177.0
14876,177.0
14877,177.0
14878,177.0
14879,177.0
14880,177.0
14881,177.0
14882,177.0
14883,177.0
14884,177.0
14885,177.0
14886,177.0
14887,177.0
14888,177.0
14889,177.0
14890,177.0
14891,177.0
14892,177.0
14893,177.0
14894,177.0
14895,177.0
14896,177.0
14897,177.0
14898,177.0
14899,177.0
14900,177.0
14901,177.0
14902,177.0
14903,178.0
14904,178.0
14905,178.0
14906,178.0
14907,178.0
14908,178.0
14909,178.0
14910,178.0
14911,178.0
14912,178.0
14913,179.0
14914,179.0
14915,179.0
14916,179.0
14917,179.0
14918,179.0
14919,179.0
14920,179.0
14921,179.0
14922,179.0
14923,179.0
14924,179.0
14925,179.0
14926,179.0
14927,179.0
14928,179.0
14929,179.0
14930,179.0
14931,179.0
14932,179.0
14933,179.0
14934,179.0
14935,179.0
14936,179.0
14937,179.0
14938,179.0
14939,179.0
14940,179.0
14941,179.0
14942,179.0
14943,179.0
14944,179.0
14945,179.0
14946,179.0
14947,179.0
14948,179.0
14949,179.0
14950,179.0
14951,179.0
14952,179.0
14953,179.0
14954,179.0
14955,179.0
14956,179.0
14957,179.0
14958,179.0
14959,179.0
14960,179.0
14961,179.0
14962,179.0
14963,179.0
14964,179.0
14965,179.0
14966,179.0
14967,179.0
14968,179.0
14969,179.0
14970,179.0
14971,179.0
14972,179.0
14973,179.0
14974,179.0
14975,179.0
14976,179.0
14977,179.0
14978,179.0
14979,179.0
14980,179.0
14981,179.0
14982,179.0
14983,179.0
14984,179.0
14985,179.0
14986,179.0
14987,179.0
14988,179.0
14989,179.0
14990,179.0
14991,179.0
14992,179.0
14993,179.0
14994,179.0
14995,179.0
14996,179.0
14997,179.0
14998,179.0
14999,179.0
15000,179.0
15001,179.0
15002,179.0
15003,179.0
15004,179.0
15005,179.0
15006,179.0
15007,179.0
15008,179.0
15009,179.0
15010,179.0
15011,179.0
15012,179.0
15013,179.0
15014,179.0
15015,179.0
15016,179.0
15017,179.0
15018,179.0
15019,179.0
15020,179.0
15021,179.0
15022,179.0
15023,179.0
15024,179.0
15025,179.0
15026,179.0
15027,179.0
15028,179.0
15029,179.0
15030,179.0
15031,179.0
15032,179.0
15033,179.0
15034,179.0
15035,179.0
15036,179.0
15037,179.0
15038,179.0
15039,179.0
15040,179.0
15041,179.0
15042,179.0
15043,179.0
15044,179.0
15045,180.0
15046,180.0
15047,180.0
15048,180.0
15049,180.0
15050,180.0
15051,180.0
15052,180.0
15053,180.0
15054,180.0
15055,180.0
15056,180.0
15057,180.0
15058,180.0
15059,180.0
15060,180.0
15061,180.0
15062,180.0
15063,180.0
15064,180.0
15065,180.0
15066,180.0
15067,180.0
15068,180.0
15069,180.0
15070,180.0
15071,180.0
15072,180.0
15073,180.0
15074,180.0
15075,180.0
15076,180.0
15077,180.0
15078,180.0
15079,180.0
15080,180.0
15081,180.0
15082,180.0
15083,180.0
15084,180.0
15085,180.0
15086,180.0
15087,180.0
15088,180.0
15089,180.0
15090,180.0
15091,180.0
15092,180.0
15093,180.0
15094,180.0
15095,180.0
15096,180.0
15097,180.0
15098,180.0
15099,180.0
15100,180.0
15101,180.0
15102,180.0
15103,180.0
15104,180.0
15105,180.0
15106,180.0
15107,180.0
15108,180.0
15109,180.0
15110,180.0
15111,180.0
15112,180.0
15113,180.0
15114,180.0
15115,180.0
15116,180.0
15117,180.0
15118,180.0
15119,180.0
15120,180.0
15121,180.0
15122,180.0
15123,180.0
15124,180.0
15125,180.0
15126,180.0
15127,180.0
15128,180.0
15129,180.0
15130,180.0
15131,180.0
15132,180.0
15133,180.0
15134,180.0
15135,180.0
15136,180.0
15137,180.0
15138,180.0
15139,180.0
15140,180.0
15141,180.0
15142,180.0
15143,180.0
15144,180.0
15145,180.0
15146,180.0
15147,180.0
15148,180.0
15149,180.0
15150,180.0
15151,180.0
15152,181.0
15153,181.0
15154,181.0
15155,181.0
15156,181.0
15157,181.0
15158,181.0
15159,181.0
15160,181.0
15161,181.0
15162,181.0
15163,181.0
15164,181.0
15165,181.0
15166,181.0
15167,181.0
15168,181.0
15169,181.0
15170,181.0
15171,181.0
15172,181.0
15173,181.0
15174,181.0
15175,181.0
15176,181.0
15177,181.0
15178,181.0
15179,181.0
15180,181.0
15181,181.0
15182,181.0
15183,181.0
15184,181.0
15185,181.0
15186,181.0
15187,181.0
15188,181.0
15189,181.0
15190,181.0
15191,181.0
15192,181.0
15193,181.0
15194,181.0
15195,181.0
15196,181.0
15197,181.0
15198,181.0
15199,181.0
15200,181.0
15201,181.0
15202,181.0
15203,181.0
15204,181.0
15205,181.0
15206,181.0
15207,181.0
15208,181.0
15209,181.0
15210,181.0
15211,181.0
15212,181.0
15213,181.0
15214,181.0
15215,181.0
15216,181.0
15217,181.0
15218,181.0
15219,181.0
15220,181.0
15221,181.0
15222,181.0
15223,181.0
15224,181.0
15225,181.0
15226,181.0
15227,181.0
15228,181.0
15229,181.0
15230,181.0
15231,181.0
15232,181.0
15233,181.0
15234,181.0
15235,181.0
15236,181.0
15237,181.0
15238,181.0
15239,181.0
15240,181.0
15241,181.0
15242,181.0
15243,181.0
15244,181.0
15245,181.0
15246,181.0
15247,181.0
15248,181.0
15249,181.0
15250,181.0
15251,181.0
15252,181.0
15253,181.0
15254,181.0
15255,181.0
15256,181.0
15257,181.0
15258,181.0
15259,181.0
15260,181.0
15261,181.0
15262,181.0
15263,182.0
15264,182.0
15265,182.0
15266,182.0
15267,182.0
15268,182.0
15269,182.0
15270,182.0
15271,182.0
15272,182.0
15273,182.0
15274,182.0
15275,182.0
15276,182.0
15277,182.0
15278,182.0
15279,182.0
15280,182.0
15281,182.0
15282,182.0
15283,182.0
15284,182.0
15285,182.0
15286,182.0
15287,182.0
15288,182.0
15289,182.0
15290,182.0
15291,182.0
15292,182.0
15293,182.0
15294,182.0
15295,182.0
15296,182.0
15297,182.0
15298,182.0
15299,182.0
15300,182.0
15301,182.0
15302,182.0
15303,182.0
15304,182.0
15305,182.0
15306,182.0
15307,182.0
15308,182.0
15309,182.0
15310,182.0
15311,182.0
15312,182.0
15313,182.0
15314,182.0
15315,182.0
15316,182.0
15317,182.0
15318,182.0
15319,182.0
15320,182.0
15321,182.0
15322,182.0
15323,182.0
15324,182.0
15325,182.0
15326,182.0
15327,182.0
15328,182.0
15329,182.0
15330,182.0
15331,182.0
15332,182.0
15333,182.0
15334,182.0
15335,182.0
15336,182.0
15337,182.0
15338,182.0
15339,182.0
15340,182.0
15341,182.0
15342,182.0
15343,182.0
15344,182.0
15345,182.0
15346,182.0
15347,182.0
15348,182.0
15349,182.0
15350,182.0
15351,182.0
15352,182.0
15353,182.0
15354,182.0
15355,182.0
15356,182.0
15357,182.0
15358,182.0
15359,182.0
15360,182.0
15361,182.0
15362,182.0
15363,182.0
15364,182.0
15365,182.0
15366,182.0
15367,182.0
15368,182.0
15369,182.0
15370,182.0
15371,182.0
15372,182.0
15373,183.0
15374,183.0
15375,183.0
15376,183.0
15377,183.0
15378,183.0
15379,183.0
15380,183.0
15381,183.0
15382,183.0
15383,183.0
15384,183.0
15385,183.0
15386,183.0
15387,183.0
15388,183.0
15389,183.0
15390,183.0
15391,183.0
15392,183.0
15393,183.0
15394,183.0
15395,183.0
15396,183.0
15397,183.0
15398,183.0
15399,183.0
15400,183.0
15401,183.0
15402,183.0
15403,183.0
15404,183.0
15405,183.0
15406,183.0
15407,183.0
15408,183.0
15409,183.0
15410,183.0
15411,183.0
15412,183.0
15413,183.0
15414,183.0
15415,183.0
15416,183.0
15417,183.0
15418,183.0
15419,183.0
15420,183.0
15421,183.0
15422,183.0
15423,183.0
15424,183.0
15425,183.0
15426,183.0
15427,183.0
15428,183.0
15429,183.0
15430,183.0
15431,183.0
15432,183.0
15433,183.0
15434,183.0
15435,183.0
15436,183.0
15437,183.0
15438,183.0
15439,183.0
15440,183.0
15441,183.0
15442,183.0
15443,183.0
15444,183.0
15445,183.0
15446,183.0
15447,183.0
15448,183.0
15449,183.0
15450,183.0
15451,183.0
15452,183.0
15453,183.0
15454,183.0
15455,183.0
15456,183.0
15457,183.0
15458,183.0
15459,183.0
15460,183.0
15461,183.0
15462,183.0
15463,183.0
15464,183.0
15465,183.0
15466,183.0
15467,183.0
15468,183.0
15469,183.0
15470,183.0
15471,183.0
15472,183.0
15473,183.0
15474,183.0
15475,184.0
15476,184.0
15477,184.0
15478,184.0
15479,184.0
15480,184.0
15481,184.0
15482,184.0
15483,184.0
15484,184.0
15485,184.0
15486,184.0
15487,184.0
15488,184.0
15489,184.0
15490,184.0
15491,184.0
15492,184.0
15493,184.0
15494,184.0
15495,184.0
15496,184.0
15497,184.0
15498,184.0
15499,184.0
15500,184.0
15501,184.0
15502,184.0
15503,184.0
15504,184.0
15505,184.0
15506,184.0
15507,184.0
15508,184.0
15509,184.0
15510,184.0
15511,184.0
15512,184.0
15513,184.0
15514,184.0
15515,184.0
15516,184.0
15517,184.0
15518,184.0
15519,184.0
15520,184.0
15521,184.0
15522,184.0
15523,184.0
15524,184.0
15525,184.0
15526,184.0
15527,184.0
15528,184.0
15529,184.0
15530,184.0
15531,184.0
15532,184.0
15533,184.0
15534,184.0
15535,184.0
15536,184.0
15537,184.0
15538,184.0
15539,184.0
15540,184.0
15541,184.0
15542,184.0
15543,184.0
15544,184.0
15545,184.0
15546,184.0
15547,184.0
15548,184.0
15549,184.0
15550,184.0
15551,184.0
15552,184.0
15553,184.0
15554,184.0
15555,184.0
15556,184.0
15557,184.0
15558,184.0
15559,184.0
15560,184.0
15561,184.0
15562,184.0
15563,184.0
15564,184.0
15565,184.0
15566,184.0
15567,184.0
15568,184.0
15569,184.0
15570,184.0
15571,184.0
15572,184.0
15573,184.0
15574,184.0
15575,184.0
15576,184.0
15577,184.0
15578,184.0
15579,185.0
15580,185.0
15581,185.0
15582,185.0
15583,185.0
15584,185.0
15585,185.0
15586,185.0
15587,185.0
15588,185.0
15589,185.0
15590,185.0
15591,185.0
15592,185.0
15593,185.0
15594,185.0
15595,185.0
15596,185.0
15597,185.0
15598,185.0
15599,185.0
15600,185.0
15601,185.0
15602,185.0
15603,185.0
15604,185.0
15605,185.0
15606,185.0
15607,185.0
15608,185.0
15609,185.0
15610,185.0
15611,185.0
15612,185.0
15613,185.0
15614,185.0
15615,185.0
15616,185.0
15617,185.0
15618,185.0
15619,185.0
15620,185.0
15621,185.0
15622,185.0
15623,185.0
15624,185.0
15625,185.0
15626,185.0
15627,185.0
15628,185.0
15629,185.0
15630,185.0
15631,185.0
15632,185.0
15633,185.0
15634,185.0
15635,185.0
15636,185.0
15637,185.0
15638,185.0
15639,185.0
15640,185.0
15641,185.0
15642,185.0
15643,185.0
15644,185.0
15645,185.0
15646,185.0
15647,185.0
15648,185.0
15649,185.0
15650,185.0
15651,185.0
15652,185.0
15653,185.0
15654,185.0
15655,185.0
15656,185.0
15657,185.0
15658,185.0
15659,185.0
15660,185.0
15661,185.0
15662,185.0
15663,185.0
15664,185.0
15665,185.0
15666,185.0
15667,185.0
15668,185.0
15669,185.0
15670,185.0
15671,185.0
15672,185.0
15673,185.0
15674,185.0
15675,185.0
15676,185.0
15677,185.0
15678,185.0
15679,185.0
15680,185.0
15681,185.0
15682,185.0
15683,186.0
15684,186.0
15685,186.0
15686,186.0
15687,186.0
15688,186.0
15689,186.0
